ilc462,1.5
ilc463,1.5
ilc464,1.0
ilc465,1.0
ilc466,1.0
ilc467,2.0
ilc468,2.0
ilc469,1.0
ilc470,1.0
ilc471,1.0
ilc472,0.5
ilc473,1.5
ilc474,1.5
ilc475,1.5
ilc476,2.0
ilc477,0.5
ilc478,0.5
ilc479,1.5
ilc480,0.5
ilc481,1.5
ilc482,1.0
ilc483,1.0
ilc484,1.0
ilc485,1.5
ilc486,1.0
ilc487,0.5
ilc488,1.0
ilc489,1.5
ilc490,2.0
ilc491,1.0
ilc492,2.0
ilc493,1.0
ilc494,1.0
ilc495,1.0
ilc496,1.0
ilc497,1.0
ilc498,1.0
ilc499,1.0
ilc500,1.0
ilc501,1.0
ilc502,1.0
ilc503,1.5
ilc504,1.5
ilc505,1.0
ilc506,1.0
ilc507,1.0
ilc508,1.0
ilc509,1.0
ilc510,1.0
ilc511,1.5
ilc512,1.0
ilc513,1.0
ilc514,1.0
ilc515,0.5
ilc516,1.5
ilc517,1.0
ilc518,1.0
ilc519,1.0
ilc520,0.5
ilc521,0.5
ilc522,1.0
ilc523,1.0
ilc524,2.0
ilc525,1.0
ilc526,1.5
ilc527,0.5
ilc528,1.0
ilc529,1.5
ilc530,0.5
ilc531,1.0
ilc532,0.5
ilc533,1.0
ilc534,1.0
ilc535,1.0
ilc536,1.0
ilc537,1.0
ilc538,1.5
ilc539,2.0
ilc540,1.0
ilc541,1.0
ilc542,1.0
ilc543,2.0
ilc544,1.0
ilc545,1.0
ilc546,2.0
ilc547,1.5
ilc548,1.0
ilc549,1.0
ilc550,0.5
ilc551,1.0
ilc552,1.0
ilc553,1.0
ilc554,1.0
ilc555,1.5
ilc556,1.5
ilc557,1.0
ilc558,1.0
ilc559,1.0
ilc560,1.0
ilc561,1.5
ilc562,1.5
ilc563,1.0
ilc564,1.0
ilc565,1.5
ilc566,1.0
ilc567,1.0
ilc568,1.0
ilc569,1.0
ilc570,1.0
ilc571,1.5
ilc572,1.0
ilc573,1.0
ilc574,0.5
ilc575,1.5
ilc576,1.5
ilc577,0.5
ilc578,1.0
ilc579,1.0
ilc580,1.0
ilc581,0.5
ilc582,1.5
ilc583,1.5
ilc584,1.0
ilc585,1.0
ilc586,1.0
ilc587,1.0
ilc588,1.5
ilc589,1.0
ilc590,0.5
ilc591,2.0
ilc592,1.0
ilc593,1.0
ilc594,1.5
ilc595,1.0
ilc596,1.0
ilc597,1.0
ilc598,0.5
ilc599,1.5
ilc600,1.0
ilc601,1.0
ilc602,1.5
ilc603,1.0
ilc604,1.0
ilc605,1.0
ilc606,2.0
ilc607,1.5
ilc608,0.5
ilc609,1.0
ilc610,1.0
ilc611,1.0
ilc612,1.0
ilc613,1.5
ilc614,1.5
ilc615,1.0
ilc616,0.5
ilc617,1.0
ilc618,2.0
ilc619,0.5
ilc620,1.5
ilc621,1.0
ilc622,1.5
ilc623,1.5
ilc624,1.0
ilc625,1.5
ilc626,1.0
ilc627,1.0
ilc628,1.5
ilc629,0.5
ilc630,1.5
ilc631,2.0
ilc632,1.0
ilc633,1.5
ilc634,1.5
ilc635,1.0
ilc636,2.0
ilc637,1.0
ilc638,0.5
ilc639,0.5
ilc640,0.5
ilc641,1.5
ilc642,2.0
ilc643,1.0
ilc644,0.5
ilc645,1.0
ilc646,1.0
ilc647,1.5
ilc648,1.5
ilc649,0.5
ilc650,1.0
ilc651,2.0
ilc652,0.5
ilc653,2.0
ilc654,1.0
ilc655,1.5
ilc656,1.0
ilc657,2.0
ilc658,1.0
ilc659,0.5
ilc660,1.5
ilc661,1.5
ilc662,1.0
ilc663,1.0
ilc664,2.0
ilc665,1.0
ilc666,1.5
ilc667,1.0
ilc668,1.0
ilc669,1.5
ilc670,1.0
ilc671,1.0
ilc672,1.5
ilc673,0.5
ilc674,1.5
ilc675,1.5
ilc676,1.0
ilc677,1.5
ilc678,1.5
ilc679,0.5
ilc680,1.5
ilc681,1.5
ilc682,0.5
ilc683,1.0
ilc684,1.5
ilc685,1.5
ilc686,1.0
ilc687,1.0
ilc688,1.0
ilc689,1.0
ilc690,1.0
ilc691,1.5
ilc692,1.0
ilc693,1.0
ilc694,1.5
ilc695,1.5
ilc696,2.0
ilc697,1.5
ilc698,1.0
ilc699,1.5
ilc700,0.5
ilc701,1.0
ilc702,1.0
ilc703,1.5
ilc704,1.5
ilc705,1.0
ilc706,2.0
ilc707,1.0
ilc708,0.5
ilc709,1.5
ilc710,0.5
ilc711,1.0
ilc712,1.0
ilc713,1.0
ilc714,1.0
ilc715,1.0
ilc716,0.5
ilc717,1.0
ilc718,2.0
ilc719,1.0
ilc720,0.5
ilc721,0.5
ilc722,1.0
ilc723,1.5
ilc724,1.0
ilc725,1.5
ilc726,0.5
ilc727,1.0
ilc728,1.5
ilc729,1.0
ilc730,1.5
ilc731,1.0
ilc732,1.0
ilc733,1.0
ilc734,1.5
ilc735,1.0
ilc736,1.5
ilc737,1.0
ilc738,1.0
ilc739,1.5
ilc740,1.5
ilc741,1.0
ilc742,1.0
ilc743,1.0
ilc744,1.0
ilc745,0.5
ilc746,1.0
ilc747,1.5
ilc748,1.0
ilc749,1.5
ilc750,0.5
ilc751,1.5
ilc752,1.0
ilc753,1.0
ilc754,1.0
ilc755,0.5
ilc756,1.0
ilc757,1.5
ilc758,1.5
ilc759,0.5
ilc760,1.0
ilc761,1.0
ilc762,1.0
ilc763,1.0
ilc764,1.5
ilc765,1.0
ilc766,1.0
ilc767,1.0
ilc768,1.0
ilc769,1.5
ilc770,1.0
ilc771,1.0
ilc772,1.0
ilc773,0.5
ilc774,1.5
ilc775,1.0
ilc776,1.0
ilc777,1.0
ilc778,1.0
ilc779,1.0
ilc780,0.5
ilc781,1.0
ilc782,1.5
ilc783,1.0
ilc784,1.0
ilc785,1.5
ilc786,0.5
ilc787,1.0
ilc788,1.5
ilc789,1.0
ilc790,1.0
ilc791,1.5
ilc792,0.5
ilc793,1.0
ilc794,1.0
ilc795,0.5
ilc796,1.0
ilc797,1.0
ilc798,1.0
ilc799,1.5
ilc800,1.5
ilc801,1.0
ilc802,1.0
ilc803,1.5
ilc804,1.0
ilc805,1.0
ilc806,1.5
ilc807,1.5
ilc808,1.5
ilc809,1.0
ilc810,1.0
ilc811,1.5
ilc812,1.0
ilc813,1.5
ilc814,1.0
ilc815,2.0
ilc816,0.5
ilc817,1.0
ilc818,0.5
ilc819,1.0
ilc820,1.0
ilc821,1.5
ilc822,1.0
ilc823,1.5
ilc824,0.5
ilc825,1.0
ilc826,1.5
ilc827,1.0
ilc828,0.5
ilc829,2.0
ilc830,1.5
ilc831,1.5
ilc832,1.0
ilc833,1.0
ilc834,1.0
ilc835,1.5
ilc836,2.0
ilc837,1.0
ilc838,1.0
ilc839,1.5
ilc840,1.0
ilc841,1.5
ilc842,1.5
ilc843,1.0
ilc844,1.0
ilc845,1.0
ilc846,1.0
ilc847,1.0
ilc848,0.5
ilc849,1.0
ilc850,1.0
ilc851,0.5
ilc852,1.0
ilc853,1.5
ilc854,1.5
ilc855,1.0
ilc856,0.5
ilc857,1.5
ilc858,1.0
ilc859,1.0
ilc860,1.0
ilc861,1.5
ilc862,0.5
ilc863,1.5
ilc864,1.5
ilc865,1.0
ilc866,1.0
ilc867,1.5
ilc868,1.5
ilc869,1.0
ilc870,2.0
ilc871,1.5
ilc872,1.0
ilc873,0.5
ilc874,1.5
ilc875,1.0
ilc876,1.0
ilc877,1.0
ilc878,2.0
ilc879,2.0
ilc880,1.0
ilc881,0.5
ilc882,1.5
ilc883,1.0
ilc884,1.5
ilc885,2.0
ilc886,1.0
ilc887,1.5
ilc888,0.5
ilc889,1.5
ilc890,1.0
ilc891,1.5
ilc892,1.0
ilc893,1.5
ilc894,1.5
ilc895,1.0
ilc896,2.0
ilc897,1.0
ilc898,1.0
ilc899,1.0
ilc900,1.0
ilc901,1.0
ilc902,1.0
ilc903,0.5
ilc904,1.5
ilc905,1.0
ilc906,1.0
ilc907,2.0
ilc908,2.0
ilc909,1.5
ilc910,1.5
ilc911,1.0
ilc912,1.0
ilc913,1.5
ilc914,1.0
ilc915,1.0
ilc916,0.5
ilc917,1.5
ilc918,1.0
ilc919,2.0
ilc920,1.0
ilc921,1.0
ilc922,1.0
ilc923,0.5
ilc924,1.0
ilc925,1.5
ilc926,1.5
ilc927,0.5
ilc928,1.5
ilc929,1.0
ilc930,1.0
ilc931,1.5
ilc932,1.0
ilc933,1.0
ilc934,1.5
ilc935,1.0
ilc936,1.5
ilc937,1.5
ilc938,1.0
ilc939,1.0
ilc940,2.0
ilc941,1.0
ilc942,1.5
ilc943,1.5
ilc944,1.0
ilc945,2.0
ilc946,1.0
ilc947,1.0
ilc948,1.5
ilc949,1.0
ilc950,2.0
ilc951,1.0
ilc952,1.5
ilc953,1.0
ilc954,1.0
ilc955,1.0
ilc956,1.5
ilc957,1.0
ilc958,1.0
ilc959,0.5
ilc960,1.5
ilc961,1.0
ilc962,0.5
ilc963,1.0
ilc964,1.5
ilc965,1.0
ilc966,1.5
ilc967,1.0
ilc968,1.5
ilc969,1.5
ilc970,2.0
ilc971,1.0
ilc972,1.0
ilc973,1.0
ilc974,0.5
ilc975,1.0
ilc976,1.0
ilc977,1.5
ilc978,2.0
ilc979,1.0
ilc980,1.0
ilc981,1.0
ilc982,1.0
ilc983,0.5
ilc984,1.5
ilc985,1.0
ilc986,0.5
ilc987,2.0
ilc988,2.0
ilc989,2.0
ilc990,1.5
ilc991,1.5
ilc992,1.5
ilc993,2.0
ilc994,0.5
ilc995,1.0
ilc996,1.5
ilc997,1.0
ilc998,0.5
ilc999,1.5
ilc1000,1.0
ilc1001,1.5
ilc1002,1.0
ilc1003,1.5
ilc1004,1.0
ilc1005,1.0
ilc1006,1.0
ilc1007,2.0
ilc1008,1.5
ilc1009,1.0
ilc1010,1.5
ilc1011,1.0
ilc1012,1.0
ilc1013,1.5
ilc1014,2.0
ilc1015,2.0
ilc1016,1.0
ilc1017,1.0
ilc1018,1.0
ilc1019,0.5
ilc1020,1.5
ilc1021,1.5
ilc1022,1.0
ilc1023,1.5
ilc1024,1.0
ilc1025,2.0
ilc1026,1.0
ilc1027,1.0
ilc1028,1.5
ilc1029,1.0
ilc1030,1.0
ilc1031,1.0
ilc1032,1.5
ilc1033,1.0
ilc1034,1.0
ilc1035,2.0
ilc1036,1.0
ilc1037,1.0
ilc1038,0.5
ilc1039,1.5
ilc1040,1.0
ilc1041,1.5
ilc1042,1.0
ilc1043,1.0
ilc1044,1.0
ilc1045,1.5
ilc1046,1.0
ilc1047,1.5
ilc1048,1.0
ilc1049,1.5
ilc1050,0.5
ilc1051,1.5
ilc1052,2.0
ilc1053,0.5
ilc1054,1.0
ilc1055,1.0
ilc1056,2.0
ilc1057,1.0
ilc1058,1.5
ilc1059,2.0
ilc1060,1.0
ilc1061,2.0
ilc1062,1.5
ilc1063,1.5
ilc1064,1.0
ilc1065,1.0
ilc1066,1.0
ilc1067,1.5
ilc1068,1.0
ilc1069,1.5
ilc1070,1.0
ilc1071,0.5
ilc1072,1.5
ilc1073,1.5
ilc1074,1.0
ilc1075,1.5
ilc1076,1.5
ilc1077,0.5
ilc1078,1.0
ilc1079,1.0
ilc1080,1.0
ilc1081,1.0
ilc1082,1.0
ilc1083,1.0
ilc1084,0.5
ilc1085,1.5
ilc1086,1.0
ilc1087,1.5
ilc1088,1.5
ilc1089,1.0
ilc1090,1.0
ilc1091,1.0
ilc1092,0.5
ilc1093,1.0
ilc1094,1.0
ilc1095,1.0
ilc1096,2.0
ilc1097,0.5
ilc1098,1.0
ilc1099,2.0
ilc1100,1.5
ilc1101,2.0
ilc1102,1.0
ilc1103,1.5
ilc1104,1.0
ilc1105,2.0
ilc1106,1.0
ilc1107,1.5
ilc1108,1.0
ilc1109,1.0
ilc1110,1.0
ilc1111,1.0
ilc1112,1.0
ilc1113,1.0
ilc1114,0.5
ilc1115,1.0
ilc1116,1.0
ilc1117,1.5
ilc1118,1.0
ilc1119,0.5
ilc1120,1.5
ilc1121,1.5
ilc1122,1.0
ilc1123,1.5
ilc1124,1.0
ilc1125,1.0
ilc1126,1.0
ilc1127,1.0
ilc1128,1.0
ilc1129,1.0
ilc1130,1.0
ilc1131,1.0
ilc1132,1.5
ilc1133,1.5
ilc1134,1.5
ilc1135,1.5
ilc1136,1.0
ilc1137,1.5
ilc1138,1.5
ilc1139,1.0
ilc1140,1.0
ilc1141,0.5
ilc1142,1.0
ilc1143,1.0
ilc1144,1.5
ilc1145,2.0
ilc1146,1.5
ilc1147,1.0
ilc1148,1.5
ilc1149,1.5
ilc1150,0.5
ilc1151,1.0
ilc1152,1.0
ilc1153,1.5
ilc1154,1.5
ilc1155,1.0
ilc1156,1.0
ilc1157,1.0
ilc1158,1.5
ilc1159,1.0
ilc1160,1.0
ilc1161,1.5
ilc1162,1.0
ilc1163,1.5
ilc1164,0.5
ilc1165,1.5
ilc1166,1.0
ilc1167,1.5
ilc1168,1.0
ilc1169,1.0
ilc1170,1.0
ilc1171,1.0
ilc1172,1.0
ilc1173,0.5
ilc1174,1.0
ilc1175,0.5
ilc1176,2.0
ilc1177,0.5
ilc1178,1.0
ilc1179,1.0
ilc1180,0.5
ilc1181,1.0
ilc1182,2.0
ilc1183,2.0
ilc1184,1.5
ilc1185,1.0
ilc1186,1.0
ilc1187,0.5
ilc1188,1.0
ilc1189,1.5
ilc1190,1.5
ilc1191,1.5
ilc1192,1.5
ilc1193,1.5
ilc1194,1.0
ilc1195,1.5
ilc1196,1.0
ilc1197,1.5
ilc1198,1.5
ilc1199,1.0
ilc1200,1.0
ilc1201,1.5
ilc1202,1.5
ilc1203,1.0
ilc1204,1.0
ilc1205,1.0
ilc1206,1.0
ilc1207,0.5
ilc1208,1.5
ilc1209,1.0
ilc1210,1.5
ilc1211,1.0
ilc1212,1.0
ilc1213,1.5
ilc1214,1.5
ilc1215,1.0
ilc1216,1.5
ilc1217,2.0
ilc1218,1.0
ilc1219,1.0
ilc1220,1.0
ilc1221,1.5
ilc1222,1.5
ilc1223,1.5
ilc1224,1.0
ilc1225,2.0
ilc1226,1.0
ilc1227,1.5
ilc1228,1.5
ilc1229,1.5
ilc1230,1.0
ilc1231,1.5
ilc1232,1.0
ilc1233,1.5
ilc1234,1.5
ilc1235,1.0
ilc1236,1.0
ilc1237,2.0
ilc1238,1.5
ilc1239,1.5
ilc1240,1.0
ilc1241,1.0
ilc1242,1.0
ilc1243,1.0
ilc1244,1.5
ilc1245,1.5
ilc1246,1.0
ilc1247,1.5
ilc1248,1.0
ilc1249,1.0
ilc1250,1.0
ilc1251,1.0
ilc1252,1.5
ilc1253,1.0
ilc1254,1.5
ilc1255,1.0
ilc1256,1.0
ilc1257,1.0
ilc1258,1.5
ilc1259,1.0
ilc1260,1.5
ilc1261,1.0
ilc1262,2.0
ilc1263,1.0
ilc1264,1.0
ilc1265,1.0
ilc1266,2.0
ilc1267,0.5
ilc1268,1.0
ilc1269,0.5
ilc1270,1.0
ilc1271,1.5
ilc1272,1.5
ilc1273,1.0
ilc1274,1.5
ilc1275,1.5
ilc1276,1.0
ilc1277,1.0
ilc1278,0.5
ilc1279,1.0
ilc1280,1.0
ilc1281,1.0
ilc1282,1.5
ilc1283,2.0
ilc1284,1.5
ilc1285,1.5
ilc1286,1.5
ilc1287,1.0
ilc1288,1.0
ilc1289,1.0
ilc1290,1.0
ilc1291,1.0
ilc1292,1.0
ilc1293,1.0
ilc1294,1.0
ilc1295,1.0
ilc1296,1.5
ilc1297,1.0
ilc1298,1.0
ilc1299,1.0
ilc1300,1.0
ilc1301,0.5
ilc1302,0.5
ilc1303,1.5
ilc1304,1.0
ilc1305,1.0
ilc1306,1.5
ilc1307,1.0
ilc1308,1.5
ilc1309,1.0
ilc1310,1.0
ilc1311,1.5
ilc1312,1.0
ilc1313,1.0
ilc1314,1.0
ilc1315,1.5
ilc1316,1.0
ilc1317,1.0
ilc1318,1.0
ilc1319,1.5
ilc1320,1.5
ilc1321,1.0
ilc1322,1.0
ilc1323,1.0
ilc1324,1.5
ilc1325,1.0
ilc1326,1.5
ilc1327,1.5
ilc1328,1.0
ilc1329,2.0
ilc1330,2.0
ilc1331,1.0
ilc1332,1.5
ilc1333,0.5
ilc1334,2.0
ilc1335,1.0
ilc1336,2.0
ilc1337,1.5
ilc1338,1.5
ilc1339,0.5
ilc1340,2.0
ilc1341,1.0
ilc1342,1.0
ilc1343,1.5
ilc1344,1.0
ilc1345,1.0
ilc1346,2.0
ilc1347,1.0
ilc1348,1.0
ilc1349,1.0
ilc1350,1.5
ilc1351,1.0
ilc1352,1.0
ilc1353,1.0
ilc1354,0.5
ilc1355,1.0
ilc1356,1.0
ilc1357,1.0
ilc1358,1.5
ilc1359,0.5
ilc1360,1.0
ilc1361,1.0
ilc1362,1.0
ilc1363,1.0
ilc1364,1.5
ilc1365,0.5
ilc1366,0.5
ilc1367,1.0
ilc1368,1.0
ilc1369,2.0
ilc1370,1.0
ilc1371,1.5
ilc1372,1.0
ilc1373,1.5
ilc1374,1.0
ilc1375,0.5
ilc1376,1.5
ilc1377,1.5
ilc1378,2.0
ilc1379,0.5
ilc1380,1.5
ilc1381,1.5
ilc1382,2.0
ilc1383,0.5
ilc1384,1.0
ilc1385,1.0
ilc1386,1.5
ilc1387,1.0
ilc1388,1.0
ilc1389,0.5
ilc1390,1.0
ilc1391,1.5
ilc1392,1.0
ilc1393,1.0
ilc1394,1.0
ilc1395,1.0
ilc1396,1.0
ilc1397,1.0
ilc1398,1.0
ilc1399,0.5
ilc1400,1.0
ilc1401,1.5
ilc1402,1.5
ilc1403,1.5
ilc1404,1.0
ilc1405,1.5
ilc1406,1.0
ilc1407,1.0
ilc1408,1.5
ilc1409,1.5
ilc1410,2.0
ilc1411,1.5
ilc1412,1.5
ilc1413,1.0
ilc1414,1.0
ilc1415,1.5
ilc1416,1.0
ilc1417,0.5
ilc1418,1.5
ilc1419,1.0
ilc1420,1.5
ilc1421,1.5
ilc1422,1.5
ilc1423,1.0
ilc1424,0.5
ilc1425,1.5
ilc1426,1.5
ilc1427,1.5
ilc1428,2.0
ilc1429,1.0
ilc1430,1.0
ilc1431,1.0
ilc1432,0.5
ilc1433,1.5
ilc1434,1.0
ilc1435,1.5
ilc1436,2.0
ilc1437,1.0
ilc1438,2.0
ilc1439,1.0
ilc1440,1.5
ilc1441,1.0
ilc1442,1.5
ilc1443,2.0
ilc1444,1.0
ilc1445,1.5
ilc1446,1.0
ilc1447,2.0
ilc1448,1.0
ilc1449,1.0
ilc1450,1.0
ilc1451,1.0
ilc1452,2.0
ilc1453,1.0
ilc1454,1.0
ilc1455,1.5
ilc1456,1.5
ilc1457,1.5
ilc1458,1.5
ilc1459,1.0
ilc1460,1.0
ilc1461,1.0
ilc1462,1.5
ilc1463,1.0
ilc1464,2.0
ilc1465,1.0
ilc1466,1.5
ilc1467,1.5
ilc1468,1.0
ilc1469,1.5
ilc1470,1.0
ilc1471,1.0
ilc1472,1.0
ilc1473,1.5
ilc1474,1.5
ilc1475,1.0
ilc1476,1.5
ilc1477,1.0
ilc1478,1.0
ilc1479,1.5
ilc1480,1.5
ilc1481,1.0
ilc1482,1.0
ilc1483,1.0
ilc1484,1.0
ilc1485,1.0
ilc1486,1.5
ilc1487,1.0
ilc1488,1.0
ilc1489,1.0
ilc1490,1.5
